FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106361339,ST. BERNARDINE MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,,909-883-8711,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,DOUGLAS KLEAM,342 ,323 ,218 ,551 ,"1,084 ",305 ,"1,388 ",0 ,0 ,23 ,519 ,5 ,147 ,"4,022 ",0 ,"2,763 ","4,942 ","1,572 ","5,797 ",0 ,0 ,113 ,"1,956 ",21 ,635 ,"17,799 ",0 ,"3,712 ","4,745 ","6,154 ","35,103 ",0 ,0 ,963 ,"7,983 ",375 ,"1,895 ","60,930 ","61,099,638 ","108,233,810 ","28,583,623 ","107,671,201 ",0 ,0 ,"1,815,058 ","42,857,488 ","405,512 ","12,026,730 ","362,693,060 ","14,717,856 ","22,943,408 ","10,100,863 ","57,731,692 ",0 ,0 ,"1,370,327 ","18,583,362 ","1,065,183 ","3,342,561 ","129,855,252 ","6,703,378 ","62,446,763 ","108,617,717 ","29,697,575 ","133,881,939 ","(1,367,079)",0 ,0 ,"2,355,373 ","36,857,651 ",0 ,"2,313,066 ",0 ,0 ,0 ,"12,543,572 ","394,049,955 ","1,551,199 ","338,143 ",0 ,0 ,"1,889,342 ","11,812,161 ","23,808,471 ","7,630,620 ","31,659,942 ",0 ,0 ,"515,692 ","23,074,912 ",0 ,"1,885,901 ","100,387,699 ","579,550 ","105,977,541 ",0 ,"527,573 ",0 ,0 ,0 ,0 ,"3,904,357 ","129,716,856 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Tehama,01 - Northern California,0211,Church,Comparable,Rural,530-225-6000,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,MARK KORTH,76 ,49 ,49 ,395 ,13 ,77 ,189 ,0 ,0 ,15 ,130 ,2 ,14 ,835 ,0 ,"1,525 ",57 ,178 ,573 ,0 ,0 ,50 ,351 ,12 ,54 ,"2,800 ",0 ,"19,395 ",218 ,"11,921 ","5,756 ",118 ,0 ,999 ,"13,018 ",468 ,852 ,"52,745 ","25,855,721 ","998,637 ","3,033,355 ","9,455,198 ",0 ,0 ,"793,404 ","5,638,059 ","172,763 ","795,445 ","46,742,582 ","30,570,364 ","799,219 ","6,340,866 ","22,900,250 ","2,983 ",0 ,"3,913,676 ","14,461,325 ","719,314 ","1,379,545 ","81,087,542 ","2,315,671 ","45,214,923 ","1,449,948 ","7,034,525 ","25,615,053 ",0 ,"34,322 ",0 ,"3,220,211 ","6,685,479 ",0 ,"1,262,445 ",0 ,0 ,0 ,"1,518,152 ","94,350,729 ",0 ,"73,079 ",0 ,0 ,"73,079 ","10,851,517 ","331,658 ","2,001,943 ","6,612,635 ",0 ,0 ,"1,289,965 ","12,252,994 ",0 ,"211,762 ","33,552,474 ","152,839 ","30,127,826 ",0 ,"7,571,070 ",0 ,0 ,0 ,0 ,"1,247,757 ","29,194,249 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190754,ST. FRANCIS MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0923,Church,Comparable,,310-900-8900,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,ELEANOR RAMIREZ,384 ,384 ,384 ,603 ,476 ,"1,224 ","2,012 ",2 ,0 ,65 ,357 ,33 ,112 ,"4,884 ",0 ,"4,091 ","3,040 ","6,697 ","8,389 ",10 ,0 ,"1,097 ","1,596 ",34 ,283 ,"25,237 ",0 ,"2,271 ","3,004 ","3,812 ","14,833 ",160 ,0 ,440 ,"3,657 ",770 ,576 ,"29,523 ","63,319,232 ","57,620,483 ","58,077,952 ","111,677,857 ","239,925 ",0 ,"13,106,102 ","27,076,201 ","2,158,860 ","3,510,872 ","336,787,484 ","9,466,278 ","21,972,779 ","11,073,858 ","64,903,818 ","1,008,426 ",0 ,"680,506 ","18,081,760 ","3,106,652 ","5,052,230 ","135,346,307 ","1,587,707 ","59,744,737 ","69,882,319 ","47,349,240 ","154,752,735 ","(9,193,452)","127,499 ",0 ,"10,985,393 ","34,115,451 ",0 ,"5,265,513 ",0 ,0 ,0 ,"7,945,889 ","382,563,031 ","21,722,153 ","6,509,208 ",0 ,"788,058 ","29,019,419 ","12,887,151 ","31,080,454 ","30,996,022 ","27,555,799 ","1,120,852 ",0 ,"2,740,133 ","11,630,494 ",0 ,"579,274 ","118,590,179 ","464,384 ","113,214,070 ",0 ,"89,465 ",0 ,0 ,0 ,0 ,"487,762 ","87,553,313 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106380960,ST. FRANCIS MEMORIAL HOSPITAL,20191,01/01/2019,03/31/2019,Open,San Francisco,04 - West Bay,0423,Non Profit Corp.,Comparable,,415-353-6000,900 HYDE STREET,SAN FRANCISCO,94109,"TODD STRUMWASSER, MD",288 ,170 ,96 ,392 ,92 ,209 ,250 ,0 ,0 ,57 ,188 ,6 ,89 ,"1,283 ",0 ,"2,476 ",502 ,"1,688 ","1,478 ",0 ,0 ,369 ,"1,107 ",13 ,192 ,"7,825 ",0 ,"5,286 ","1,226 ",909 ,"3,549 ",0 ,0 ,881 ,"9,660 ",575 ,"2,002 ","24,088 ","50,448,636 ","7,951,680 ","18,916,549 ","32,702,292 ",0 ,0 ,"2,241,422 ","33,255,502 ","851,617 ","12,202,464 ","158,570,162 ","16,953,534 ","3,960,485 ","2,868,268 ","11,707,973 ",0 ,0 ,"2,933,084 ","31,560,666 ","1,885,998 ","7,082,252 ","78,952,260 ","3,877,455 ","55,606,256 ","9,575,428 ","12,993,475 ","39,442,791 ",0 ,0 ,0 ,"2,908,736 ","33,056,270 ",0 ,"4,317,623 ",0 ,0 ,0 ,"17,742,337 ","179,520,371 ",0 ,0 ,0 ,0 ,0 ,"11,108,093 ","2,001,371 ","6,533,096 ","4,677,455 ",0 ,0 ,"1,565,035 ","30,550,432 ",0 ,"1,566,569 ","58,002,051 ","1,322,459 ","59,682,253 ",0 ,"(28,391)",0 ,0 ,0 ,0 ,"2,836,437 ","80,726,749 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,20191,01/01/2019,03/31/2019,Open,Ventura,10 - Santa Barbara/Ventura,0811,Non Profit Corp.,Comparable,,805-389-5984,2309 ANTONIO AVENUE,CAMARILLO,93010,DARREN LEE,155 ,155 ,119 ,575 ,184 ,24 ,99 ,0 ,0 ,12 ,114 ,2 ,4 ,"1,014 ",65 ,"6,408 ","1,141 ",337 ,"2,081 ",0 ,0 ,58 ,408 ,10 ,18 ,"10,461 ","6,178 ","3,132 ",816 ,222 ,"2,063 ",0 ,0 ,730 ,"2,414 ",0 ,532 ,"9,909 ","62,293,116 ","15,841,197 ","3,242,428 ","16,916,673 ",0 ,0 ,"562,762 ","7,588,806 ","127,247 ","234,904 ","106,807,133 ","14,229,394 ","5,091,484 ","967,479 ","6,409,368 ",0 ,0 ,"3,468,735 ","10,839,373 ",0 ,"777,225 ","41,783,058 ","2,219,637 ","64,363,445 ","18,046,978 ","3,610,156 ","17,151,644 ",0 ,0 ,0 ,"1,733,610 ","9,477,602 ",0 ,"413,500 ",0 ,0 ,0 ,"552,042 ","117,568,614 ",0 ,0 ,0 ,0 ,0 ,"10,838,463 ","2,816,556 ","570,540 ","6,041,513 ",0 ,0 ,"2,055,422 ","8,493,765 ",0 ,"205,318 ","31,021,577 ","141,987 ","33,124,337 ",0 ,"521,818 ",0 ,0 ,0 ,0 ,"1,993,691 ","105,086,851 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Ventura,10 - Santa Barbara/Ventura,0811,Church,Comparable,,805-389-5984,1600 NORTH ROSE AVENUE,OXNARD,93030,DARREN LEE,265 ,265 ,163 ,"1,108 ",421 ,243 ,498 ,0 ,0 ,110 ,392 ,0 ,16 ,"2,788 ",0 ,"5,978 ","2,179 ","1,449 ","2,256 ",0 ,0 ,360 ,"1,991 ",0 ,100 ,"14,313 ",0 ,"7,206 ","1,484 ","1,495 ","8,519 ",0 ,0 ,"1,373 ","4,409 ",0 ,"1,774 ","26,260 ","134,994,924 ","42,569,272 ","22,762,874 ","38,006,950 ",0 ,0 ,"5,024,003 ","47,475,851 ",0 ,"3,802,381 ","294,636,255 ","26,957,836 ","11,355,100 ","6,101,419 ","27,974,164 ",0 ,0 ,"6,975,896 ","20,355,084 ",0 ,"4,433,433 ","104,152,932 ","6,766,430 ","130,342,913 ","43,825,198 ","21,833,502 ","49,403,019 ",0 ,0 ,0 ,"5,591,783 ","38,176,304 ",0 ,"1,300,783 ",0 ,0 ,0 ,"6,604,954 ","303,844,886 ",0 ,0 ,0 ,0 ,0 ,"29,832,364 ","9,295,474 ","6,564,994 ","15,969,191 ",0 ,0 ,"5,286,629 ","27,138,709 ",0 ,"856,940 ","94,944,301 ","774,495 ","93,104,599 ",0 ,"(62,107)",0 ,0 ,0 ,0 ,"7,088,635 ","132,716,885 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106121080,ST. JOSEPH HOSPITAL - EUREKA,20191,01/01/2019,03/31/2019,Open,Humboldt,01 - Northern California,0105,Non Profit Corp.,Comparable,,707-445-8121,2700 DOLBEER STREET,EUREKA,95501,"ROBERTA LUSKIN-HAWK, MD",153 ,153 ,153 ,936 ,51 ,42 ,443 ,0 ,0 ,4 ,260 ,0 ,65 ,"1,801 ",0 ,"5,432 ",298 ,228 ,"2,282 ",0 ,0 ,16 ,"1,198 ",0 ,366 ,"9,820 ",0 ,"15,427 ",634 ,"3,947 ","8,788 ",0 ,0 ,"1,368 ","8,776 ",0 ,"4,234 ","43,174 ","91,587,634 ","4,698,294 ","4,111,311 ","36,607,629 ",0 ,0 ,"2,740,624 ","24,711,869 ",0 ,"3,697,496 ","168,154,857 ","86,476,121 ","3,947,557 ","1,828,709 ","43,797,752 ",0 ,0 ,"7,246,236 ","44,462,338 ",0 ,"7,043,025 ","194,801,738 ","608,916 ","155,403,611 ","7,698,357 ","1,907,837 ","66,842,657 ",0 ,0 ,0 ,"7,154,960 ","42,347,838 ",0 ,"4,596,415 ",0 ,0 ,0 ,"3,188,718 ","289,749,309 ",0 ,0 ,0 ,0 ,0 ,"22,495,956 ","947,494 ","3,701,909 ","13,386,944 ",0 ,0 ,"2,771,497 ","26,092,740 ",0 ,"3,810,746 ","73,207,286 ","110,000 ","52,890,068 ",0 ,"2,262,000 ",0 ,0 ,0 ,0 ,"1,502,000 ","193,737,000 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,340,068 ","3,987,770 ",0 
106301340,ST. JOSEPH HOSPITAL - ORANGE,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1015,Church,Comparable,,714-771-8000,1100 WEST STEWART DRIVE,ORANGE,92868,JEREMY ZOCH,491 ,379 ,379 ,"1,084 ","1,026 ",455 ,0 ,0 ,0 ,732 ,"1,830 ",5 ,51 ,"5,183 ",0 ,"5,182 ","4,481 ","1,725 ",0 ,0 ,0 ,"2,689 ","7,975 ",12 ,129 ,"22,193 ",0 ,"19,884 ","19,023 ","5,270 ",0 ,0 ,0 ,"11,641 ","25,450 ",763 ,"1,969 ","84,000 ","97,728,222 ","82,456,654 ","20,778,782 ",0 ,0 ,0 ,"52,405,849 ","104,723,826 ","186,589 ","2,024,585 ","360,304,507 ","89,244,603 ","85,381,723 ","23,655,438 ",0 ,0 ,0 ,"52,251,452 ","114,227,614 ","3,427,823 ","8,837,958 ","377,026,611 ","429,334 ","156,850,105 ","165,155,316 ","28,807,467 ",0 ,0 ,0 ,0 ,"62,638,491 ","169,843,905 ",0 ,"3,324,616 ",0 ,0 ,0 ,"7,161,210 ","594,210,444 ","251,974 ",0 ,0 ,0 ,"251,974 ","30,122,720 ","2,935,034 ","15,626,753 ",0 ,0 ,0 ,"42,018,811 ","49,107,535 ","289,796 ","3,271,999 ","143,372,648 ","5,915,610 ","142,315,100 ",0 ,"15,270,775 ",0 ,0 ,0 ,0 ,"3,680,830 ","393,042,459 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,20191,01/01/2019,03/31/2019,Open,San Joaquin,06 - North San Joaquin,0507,Non Profit Corp.,Comparable,,209-461-2000,2510 NORTH CALIFORNIA STREET,STOCKTON,95204,PAUL RAINS,35 ,35 ,35 ,184 ,92 ,0 ,0 ,0 ,0 ,4 ,208 ,0 ,1 ,489 ,0 ,"1,277 ",702 ,0 ,0 ,0 ,0 ,38 ,832 ,0 ,6 ,"2,855 ",0 ,167 ,12 ,0 ,0 ,0 ,0 ,160 ,"1,555 ",0 ,40 ,"1,934 ","3,617,875 ","2,015,029 ",0 ,0 ,0 ,0 ,"106,617 ","2,357,505 ",0 ,"16,520 ","8,113,546 ","89,165 ","6,832 ",0 ,0 ,0 ,0 ,"86,631 ","848,550 ",0 ,"21,304 ","1,052,482 ","194,622 ","2,495,041 ","1,185,702 ",0 ,0 ,0 ,0 ,0 ,"93,768 ","1,462,258 ",0 ,"(11,443)",0 ,0 ,0 ,"17,584 ","5,437,532 ",0 ,0 ,0 ,0 ,0 ,"1,168,741 ","815,490 ",0 ,0 ,0 ,0 ,"99,092 ","1,636,913 ",0 ,"8,260 ","3,728,496 ",366 ,"5,184,420 ",0 ,"1,540 ",0 ,0 ,0 ,0 ,"54,602 ","1,539,819 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,20191,01/01/2019,03/31/2019,Open,San Joaquin,06 - North San Joaquin,0507,Non Profit Corp.,Comparable,,209-943-2000,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,DON WILEY,337 ,337 ,293 ,"1,381 ",912 ,418 ,"1,374 ",0 ,0 ,75 ,"1,136 ",6 ,153 ,"5,455 ",0 ,"7,056 ","4,412 ","2,374 ","5,063 ",0 ,0 ,399 ,"4,286 ",33 ,895 ,"24,518 ",0 ,"13,180 ","6,923 ","2,573 ","13,873 ",0 ,0 ,"2,255 ","9,972 ",435 ,762 ,"49,973 ","206,588,093 ","123,698,767 ","46,270,198 ","122,960,473 ",0 ,0 ,"12,825,760 ","111,364,088 ","748,233 ","20,345,649 ","644,801,261 ","73,326,243 ","39,031,240 ","15,492,021 ","92,017,968 ",0 ,0 ,"8,016,095 ","69,766,292 ","2,676,764 ","6,877,790 ","307,204,413 ","13,152,458 ","241,386,071 ","141,291,190 ","46,405,373 ","181,636,428 ",0 ,0 ,0 ,"15,818,626 ","128,388,071 ",0 ,"4,270,329 ",0 ,0 ,0 ,"18,421,104 ","790,769,650 ",0 ,0 ,0 ,0 ,0 ,"37,536,940 ","20,886,721 ","11,541,972 ","33,185,493 ",0 ,0 ,"4,739,116 ","50,083,196 ",0 ,"3,262,586 ","161,236,024 ","803,604 ","141,834,934 ","4,426,784 ","2,812,896 ",0 ,0 ,0 ,0 ,"4,821,866 ","183,314,702 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106301342,ST. JUDE MEDICAL CENTER,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1011,Church,Comparable,,714-871-3280,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,BRIAN HELLELAND,320 ,320 ,266 ,"1,074 ","1,011 ",182 ,367 ,0 ,0 ,30 ,"1,032 ",1 ,18 ,"3,715 ",0 ,"5,441 ","4,927 ","1,334 ","1,999 ",0 ,0 ,99 ,"4,328 ",6 ,65 ,"18,199 ",0 ,"23,490 ","4,979 ","6,041 ","11,077 ",0 ,0 ,"1,045 ","75,159 ","1,042 ","7,187 ","130,020 ","88,314,814 ","26,873,006 ","18,870,110 ","28,622,922 ",0 ,0 ,"1,235,302 ","121,479,034 ","116,020 ","827,507 ","286,338,715 ","67,818,771 ","18,457,751 ","12,861,756 ","31,880,848 ",0 ,0 ,"2,428,942 ","195,240,703 ","787,131 ","5,298,962 ","334,774,864 ","916,772 ","125,463,357 ","37,903,598 ","25,164,613 ","53,811,866 ",0 ,0 ,0 ,"2,978,560 ","246,658,211 ",0 ,"8,015,950 ",0 ,0 ,0 ,"726,398 ","501,639,325 ","24,709,696 ",0 ,0 ,"16,339,116 ","41,048,812 ","30,670,228 ","32,136,855 ","6,567,253 ","6,691,904 ",0 ,0 ,"685,684 ","86,400,642 ","(7,112,799)","4,483,299 ","160,523,066 ","4,520,296 ","149,645,819 ",0 ,"16,286,227 ",0 ,0 ,0 ,0 ,"3,842,847 ","624,476,051 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106434138,ST. LOUISE REGIONAL HOSPITAL,20191,01/01/2019,02/28/2019,Open,Santa Clara,07 - Santa Clara,0433,Non Profit Corp.,Comparable,,408-848-2000,9400 NO NAME UNO,GILROY,95020,SR. MARGARET KEAVENEY,93 ,72 ,30 ,141 ,34 ,58 ,105 ,0 ,0 ,1 ,108 ,0 ,3 ,450 ,0 ,650 ,148 ,230 ,349 ,0 ,0 ,1 ,357 ,0 ,8 ,"1,743 ",0 ,"1,848 ",311 ,884 ,"2,425 ",0 ,0 ,126 ,"3,037 ",0 ,184 ,"8,815 ","16,124,314 ","3,836,611 ","5,037,891 ","6,931,898 ",0 ,0 ,"55,457 ","7,379,005 ",0 ,"263,917 ","39,629,093 ","9,816,093 ","1,861,052 ","4,655,433 ","9,913,603 ",0 ,0 ,"474,755 ","11,458,900 ",0 ,"1,039,365 ","39,219,201 ","1,303,127 ","22,703,260 ","4,892,565 ","8,643,068 ","14,944,586 ",0 ,0 ,0 ,"438,969 ","12,228,084 ",0 ,"6,907 ",0 ,0 ,0 ,"1,097,069 ","66,257,635 ",0 ,0 ,0 ,0 ,0 ,"3,178,377 ","641,036 ","1,050,004 ","1,415,412 ",0 ,0 ,"75,976 ","6,067,386 ",0 ,"162,468 ","12,590,659 ","12,162 ","13,583,116 ",0 ,"48,608,945 ",0 ,0 ,0 ,0 ,"314,094 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,20191,01/01/2019,03/31/2019,Open,San Bernardino,12 - Inland Counties,1211,Church,Comparable,Rural,760-242-2311,18300 US HIGHWAY 18,APPLE VALLEY,92307,ALAN H. GARRETT,212 ,212 ,210 ,879 ,569 ,262 ,"1,182 ",0 ,0 ,34 ,656 ,4 ,62 ,"3,648 ",0 ,"4,895 ","2,374 ",996 ,"4,752 ",0 ,0 ,121 ,"2,325 ",6 ,228 ,"15,697 ",0 ,"2,268 ","2,599 ","2,095 ","9,249 ",0 ,0 ,276 ,"3,881 ",61 ,"10,515 ","30,944 ","73,557,826 ","46,953,655 ","13,720,023 ","70,557,416 ",0 ,0 ,"2,092,144 ","40,550,264 ","168,362 ","3,453,492 ","251,053,182 ","23,380,291 ","34,987,165 ","13,323,144 ","68,629,816 ",0 ,0 ,"2,543,873 ","40,584,435 ","389,476 ","6,538,382 ","190,376,582 ","1,550,262 ","84,668,273 ","70,102,909 ","19,795,211 ","126,877,875 ",0 ,0 ,0 ,"4,018,858 ","52,078,938 ",0 ,"48,098 ",0 ,0 ,0 ,"7,314,562 ","366,454,986 ","384,580 ",0 ,0 ,"437,895 ","822,475 ","12,269,844 ","12,222,491 ","7,247,956 ","12,309,357 ",0 ,0 ,"617,159 ","29,493,656 ","509,740 ","1,127,050 ","75,797,253 ","769,586 ","72,983,687 ","2,749,891 ","15,071,588 ",0 ,0 ,0 ,0 ,"3,853,800 ","125,850,057 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106190053,ST. MARY MEDICAL CENTER - LONG BEACH,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0933,Non Profit Corp.,Comparable,,562-491-9000,1050 LINDEN AVENUE,LONG BEACH,90813,CAROLYN CALDWELL,389 ,302 ,183 ,550 ,484 ,406 ,"1,141 ",0 ,0 ,51 ,269 ,15 ,111 ,"3,027 ",0 ,"3,235 ","2,306 ","1,959 ","5,483 ",0 ,0 ,361 ,"1,092 ",78 ,489 ,"15,003 ",0 ,"4,382 ","2,872 ","4,398 ","12,610 ",0 ,0 ,458 ,"3,006 ",838 ,"1,972 ","30,536 ","44,722,521 ","32,108,236 ","22,880,848 ","62,274,574 ",0 ,0 ,"4,235,150 ","17,309,302 ","1,176,833 ","7,359,653 ","192,067,117 ","12,260,852 ","8,036,866 ","12,304,160 ","35,281,700 ",0 ,0 ,"1,280,205 ","8,410,831 ","2,345,171 ","5,516,769 ","85,436,554 ","3,960,765 ","43,996,748 ","31,194,664 ","24,615,839 ","73,494,078 ","(5,104,955)",0 ,0 ,"2,236,998 ","13,800,539 ",0 ,"4,940,911 ",0 ,0 ,0 ,"9,984,869 ","203,120,456 ","367,716 ","7,507,450 ",0 ,0 ,"7,875,166 ","12,198,986 ","9,148,897 ","13,402,287 ","31,272,776 ",0 ,0 ,"1,586,982 ","11,098,092 ","1,392,014 ","2,158,347 ","82,258,381 ","4,946,297 ","90,350,732 ",0 ,"104,476 ",0 ,0 ,0 ,0 ,"1,900,350 ","67,502,202 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106380965,ST. MARY'S MEDICAL CENTER - SAN FRANCISCO,20191,01/01/2019,03/31/2019,Open,San Francisco,04 - West Bay,0423,Non Profit Corp.,Comparable,,415-688-1000,450 STANYAN STREET,SAN FRANCISCO,94117,JOHN ALLEN,403 ,232 ,90 ,558 ,254 ,134 ,97 ,0 ,0 ,23 ,296 ,1 ,42 ,"1,405 ",0 ,"3,534 ","1,630 ",842 ,629 ,0 ,0 ,160 ,"1,144 ",2 ,123 ,"8,064 ",0 ,"8,285 ","3,334 ",354 ,"1,894 ",0 ,0 ,283 ,"8,261 ",249 ,742 ,"23,402 ","71,695,478 ","30,707,262 ","6,023,778 ","16,462,207 ",0 ,0 ,"2,119,652 ","31,410,969 ","126,654 ","7,733,282 ","166,279,282 ","27,268,143 ","10,866,962 ","1,131,513 ","6,249,460 ",0 ,0 ,"954,074 ","27,927,761 ","828,684 ","2,541,037 ","77,767,634 ","3,876,430 ","81,307,629 ","35,083,324 ","5,043,106 ","18,478,091 ",0 ,0 ,0 ,"2,177,836 ","31,331,025 ",0 ,"1,779,742 ",0 ,0 ,0 ,"8,403,411 ","187,480,594 ",0 ,0 ,0 ,0 ,0 ,"16,264,547 ","6,229,253 ","1,206,627 ","4,050,809 ",0 ,0 ,"757,783 ","26,545,812 ",0 ,"1,511,491 ","56,566,322 ","2,785,778 ","65,654,245 ",0 ,"(976,573)",0 ,0 ,0 ,0 ,"7,022,495 ","82,761,238 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
106010967,ST. ROSE HOSPITAL,20191,01/01/2019,03/31/2019,Open,Alameda,05 - East Bay,0421,Non Profit Corp.,Comparable,,510-264-4000,27200 CALAROGA AVENUE,HAYWARD,94545,AMAN DHUPER,195 ,195 ,174 ,537 ,109 ,125 ,316 ,2 ,0 ,18 ,93 ,52 ,2 ,"1,254 ",0 ,"2,980 ",439 ,653 ,"1,190 ",17 ,0 ,79 ,321 ,72 ,3 ,"5,754 ",0 ,"1,987 ",204 ,921 ,"4,185 ",320 ,0 ,589 ,"1,105 ",144 ,929 ,"10,384 ","60,621,847 ","11,235,805 ","11,231,989 ","24,811,814 ","281,983 ",0 ,"1,768,686 ","8,351,674 ","359,218 ","2,315,308 ","120,978,324 ","9,575,826 ","1,087,330 ","3,909,836 ","15,097,884 ","1,301,755 ",0 ,"1,639,012 ","4,356,105 ","412,113 ","2,656,236 ","40,036,097 ","4,696,549 ","52,761,237 ","11,221,611 ","12,526,921 ","34,740,750 ","(274,654)","1,661,315 ",0 ,"41,464 ","11,571,874 ",0 ,"771,331 ","(692,526)",0 ,0 ,"112,314 ","129,138,186 ",0 ,0 ,0 ,0 ,0 ,"17,436,436 ","1,101,524 ","2,889,558 ","5,168,948 ","(77,577)",0 ,"3,366,234 ","1,135,905 ","692,526 ","162,681 ","31,876,235 ","159,158 ","36,658,335 ",0 ,"68,025 ",0 ,0 ,0 ,0 ,"1,625,366 ","32,025,599 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
